"CD","PER","FOL","ENT","CON","V_SEL","N_HOG","H_MUD","N_REN","P1_1","P1_2","P1_3","P1_4","P1_5","P2_1","P2_2","P2_3","P2_4","P2_5","P3_1_1","P3_1_2","P3_1_3","P3_1_4","P3_1_5","P3_1_6","P3_1_7","P3_1_8","P3_1_8ES","P3_1_9","P3_2_1","P3_2_2","P3_2_3","P3_2_4","P3_2_5","P3_2_6","P3_2_7","P3_2_8","P3_2_8ES","P3_2_9","P3_3_1","P3_3_2","P3_3_3","P3_3_4","P3_3_5","P3_3_6","P3_3_7","P3_3_8","P3_3_8ES","P3_3_9","P3_4_1","P3_4_2","P3_4_3","P3_4_4","P3_4_5","P3_4_6","P3_4_7","P3_4_8","P3_4_8ES","P3_4_9","P3_5_1","P3_5_2","P3_5_3","P3_5_4","P3_5_5","P3_5_6","P3_5_7","P3_5_8","P3_5_8ES","P3_5_9","P4_1","P4_2","P4_3","P4_4","P4_5","P5_1","P5_2","P5_3","P5_4","P5_5","P6_1","P6_2","P6_3","P6_4","P6_5","P7","P8_1","P8_2","P8_3","P8_4","P8_5","P9","P10","P11_1","P11_2","P11_3","P11_4","P11_5","FACTOR","EDAD","SEXO","NIVEL","ANIO"
"01","0916","12B142","15","40208","3","1","0","05",0,0,0,0,0,2,2,1,2,2,2,2,2,2,1,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,2,2,2,2,2,1,"MEGAFONO",2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,200,200,100,100,40,4,3,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,2,0,0,0,0,0,18317,"70","2","00",
"01","0916","12B142","15","40208","4","1","0","02",0,0,0,0,0,1,1,1,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,1,1,2,2,,2,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,0,0,0,0,40,4,3,2,4,3,2,2,2,2,2,1,2,2,2,1,2,5,1,2,2,2,1,1,18444,"59","2","02","6"
"01","0916","12B142","15","40210","3","1","1","01",0,0,0,0,0,1,1,1,1,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,1,2,1,2,,2,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,3,3,3,4,4,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,1,1,17183,"65","1","03","2"
"01","0916","12B142","15","40210","4","1","0","01",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,0,0,0,50,4,4,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,2,1,1,17183,"66","1","02","1"
"01","0916","12B142","15","40210","2","1","2","01",0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,0,0,0,0,0,4,2,4,4,3,2,2,2,2,2,1,1,1,1,1,1,4,1,2,2,2,2,2,16758,"36","1","03","3"
"01","0916","12B142","15","40210","1","1","2","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,3,2,0,0,0,0,0,23009,"24","1","03","3"
"01","0916","12B142","15","40212","3","1","0","02",0,0,0,0,2,1,1,1,1,1,2,2,2,1,2,2,2,2,,2,2,2,1,1,2,2,1,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,1,1,2,1,2,,2,50,50,50,0,50,2,2,3,1,1,1,1,1,2,1,1,1,1,1,2,1,5,1,1,1,1,1,1,14981,"31","2","07","4"
"01","0916","12B142","15","40212","4","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,1,1,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,2,1,1,2,2,2,,2,0,20,0,0,20,1,2,3,2,2,1,1,2,2,2,1,1,1,1,2,1,5,1,1,1,2,1,1,14527,"47","2","04","3"
"01","0916","12B142","15","40212","2","1","0","02",0,0,0,1,1,1,1,1,1,1,2,2,2,1,2,2,1,2,,2,2,2,1,1,2,1,1,2,,2,2,2,2,1,2,2,2,2,,2,2,2,1,1,2,2,1,2,,2,2,2,2,1,1,2,1,2,,2,50,100,0,0,20,3,1,3,2,2,1,1,1,2,2,1,1,1,2,2,1,3,1,1,1,1,1,1,13795,"39","2","04","3"
"01","0916","11B145","15","40213","4","1","0","05",0,0,0,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,0,0,0,0,10,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,5,1,1,1,2,1,1,31459,"28","1","03","3"
"01","0916","11B145","15","40213","2","1","0","02",0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,0,10,0,0,15,4,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,1,20286,"33","2","03","3"
"01","0916","11B145","15","40213","3","1","0","02",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,1,19670,"51","2","02","4"
"01","0916","11B145","15","40213","1","1","0","01",0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,1,1,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,1,2,,2,0,100,0,0,10,4,1,4,4,1,1,1,2,2,2,1,1,1,1,2,2,5,1,1,1,2,1,1,18020,"22","1","04","3"
"01","0916","11B145","15","40214","1","1","0","01",0,0,0,0,3,1,2,1,2,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,1,2,,2,150,200,100,100,30,3,1,2,3,1,2,2,2,2,2,1,2,1,2,2,2,3,1,1,2,1,1,1,27902,"45","1","03","3"
"01","0916","11B145","15","40214","4","1","0","01",0,0,0,0,2,1,1,1,2,1,1,2,1,2,2,2,2,2,,2,2,2,1,1,2,1,2,2,,2,1,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,50,100,20,10,20,4,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,2,2,1,1,7601,"60","1","02","6"
"01","0916","11B145","15","40214","3","1","0","02",0,0,0,0,0,1,2,1,2,1,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,20,100,50,20,20,2,2,1,1,3,2,2,2,2,2,1,2,2,2,2,1,3,1,1,2,2,1,1,17546,"46","2","03","3"
"01","0916","11B145","15","40215","3","1","0","01",0,0,0,0,3,1,1,1,1,1,2,1,2,2,2,2,2,2,,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,1,2,2,2,1,2,2,2,,2,2,1,2,2,2,1,2,2,,2,100,250,100,20,40,3,3,4,3,3,2,2,2,2,2,1,2,2,1,1,2,5,1,2,2,2,1,1,13071,"43","1","04","1"
"01","0916","11B145","15","40215","2","1","0","02",2,1,1,1,8,1,1,1,1,1,1,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,250,200,250,40,50,2,2,2,3,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,12401,"38","2","07","5"
"01","0916","11B145","15","40215","1","1","0","01",0,1,0,0,0,1,2,2,2,1,1,1,2,2,2,2,2,2,,2,2,1,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,1,2,2,2,,2,100,50,0,0,40,1,3,4,4,4,2,2,2,2,2,1,1,1,2,1,2,5,1,1,1,2,1,1,26804,"74","1","03","3"
"01","0916","11B145","15","40215","4","1","1","01",0,0,0,0,0,1,1,2,1,1,2,1,2,2,1,2,2,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,1,1,2,2,2,2,,2,250,50,50,50,30,4,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,5,2,0,0,0,0,0,13845,"46","1","03","3"
"01","0916","11A156","15","40231","4","1","0","01",0,0,0,0,2,1,1,1,1,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,1,2,2,2,2,2,2,2,,2,1,2,2,2,2,2,1,2,,2,1,2,2,2,1,2,1,2,,2,0,0,0,0,30,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,5,2,0,0,0,0,0,14499,"49","2","04","3"
"01","0916","12A156","15","40234","1","1","0","01",0,0,0,0,3,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,1,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,1,2,,2,2,2,2,2,1,1,1,2,,2,60,80,0,30,50,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,18222,"29","1","07","2"
"01","0916","12A156","15","40234","4","1","0","02",0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,1,2,2,,2,0,0,0,0,40,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,3,1,2,2,2,2,1,16306,"70","2","02","6"
"01","0916","12A156","15","40234","3","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,1,2,,2,0,0,0,0,50,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,19583,"26","2","04","3"
"01","0916","12A156","15","40234","2","1","0","01",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,1,2,2,,2,2,2,2,2,1,1,2,2,,2,0,0,0,0,0,4,4,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,1,16454,"64","1","04","3"
"01","0916","11A156","15","40236","2","1","0","01",0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,1,2,1,2,2,,2,1,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,1,2,1,1,2,2,2,,2,200,100,20,10,35,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,1,1,18462,"46","1","02","6"
"01","0916","11A156","15","40236","1","1","0","01",0,0,0,0,0,1,1,2,1,1,1,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,1,2,2,2,,2,200,300,10,10,35,3,3,3,3,3,2,2,2,2,2,1,2,2,1,1,2,5,1,2,2,2,1,1,14954,"67","2","02","6"
"01","0916","11A156","15","40236","3","1","0","01",0,1,0,2,2,1,1,1,1,1,2,1,2,2,1,2,1,2,,2,2,2,2,1,2,1,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,1,2,2,2,2,1,2,,2,250,100,100,0,45,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,18462,"54","1","07","4"
"01","0916","11B142","15","40237","4","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,21722,"51","1","02","6"
"01","0916","11B142","15","40237","3","1","0","02",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,3,4,4,2,2,2,2,2,2,0,0,0,0,0,2,1,2,2,2,2,1,17595,"84","2","02","2"
"01","0916","11B142","15","40237","1","1","0","02",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,3,3,4,4,4,2,2,2,2,2,2,0,0,0,0,0,3,2,0,0,0,0,0,17595,"86","2","02","3"
"01","0916","11B142","15","40237","2","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,2,2,0,0,0,0,0,17754,"57","1","02","1"
"01","0916","13B151","15","40238","1","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,2,,2,2,2,1,2,2,2,1,2,,2,2,2,2,1,1,1,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,1,1,1,2,,2,0,0,0,0,0,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,7586,"52","2","07","4"
"01","0916","13B151","15","40238","2","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,2,2,1,2,2,2,2,2,,2,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,5,2,0,0,0,0,0,16084,"49","1","04","3"
"01","0916","13B151","15","40238","4","1","0","01",0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,1,1,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,2,1,2,,2,0,500,0,0,80,2,2,4,4,1,1,1,1,2,2,1,1,1,1,2,2,5,1,1,1,1,1,1,15185,"41","1","07","4"
"01","0916","13B151","15","40238","3","1","0","01",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,0,0,0,0,0,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,7203,"40","2","07","4"
"01","0916","11B151","15","40239","3","1","0","02",0,0,0,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,10,30,10,10,30,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,5,1,1,1,2,1,1,15023,"45","2","06","3"
"01","0916","11B151","15","40239","2","1","0","02",0,0,0,0,3,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,100,50,100,0,20,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,5,1,1,1,2,1,1,22534,"52","2","07","4"
"01","0916","11B151","15","40239","1","1","0","03",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,100,100,150,50,20,3,3,2,3,2,1,1,1,2,2,1,1,1,1,2,1,5,1,1,2,2,1,1,47938,"24","2","04","3"
"01","0916","11B151","15","40240","2","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,1,1,1,1,1,3,1,2,1,1,1,1,23828,"34","1","04","4"
"01","0916","11B151","15","40240","3","1","0","01",0,1,1,0,2,1,1,2,2,1,1,2,1,2,2,2,2,2,,2,2,2,1,1,2,2,2,2,,2,2,2,2,1,1,2,2,2,,2,1,2,2,2,1,2,2,2,,2,1,2,1,2,2,2,2,2,,2,200,200,100,100,100,3,3,3,3,3,2,2,2,1,2,1,1,1,1,2,2,5,1,1,1,1,1,1,35860,"56","1","04","3"
"01","0916","11B151","15","40240","4","1","0","04",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,5,1,2,2,2,1,1,31770,"25","1","04","3"
"01","0916","11B151","15","40241","1","1","0","01",0,0,24,4,0,1,1,1,1,1,2,2,1,2,2,2,2,2,,2,2,2,2,1,2,2,2,2,,2,1,2,1,2,2,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,1,2,2,1,2,2,2,,2,50,50,50,50,30,2,1,1,1,4,2,2,2,2,2,1,1,1,1,2,1,5,1,2,1,2,1,1,10594,"50","2","03","3"
"01","0916","11B151","15","40241","2","1","0","04",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,1,2,1,2,2,2,,2,2,2,1,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,200,50,50,50,50,4,4,4,4,3,2,2,2,2,2,1,1,1,1,1,2,5,2,0,0,0,0,0,42379,"46","2","04","3"
"01","0916","11B151","15","40241","4","1","0","02",0,0,0,0,2,1,1,2,1,1,2,2,1,2,2,2,2,2,,2,2,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,1,2,,2,2,2,2,2,2,2,1,2,,2,100,100,100,150,55,2,2,4,2,2,1,1,1,2,1,1,1,1,1,2,2,5,1,2,2,2,1,2,27046,"22","2","04","3"
"01","0916","11B142","15","40242","2","1","0","01",1,0,0,2,6,1,1,1,1,1,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,2,2,2,2,2,2,1,2,,2,250,350,100,50,50,3,3,3,4,2,2,2,2,2,2,1,1,1,1,2,1,3,1,1,2,1,1,1,17587,"40","1","07","5"
"01","0916","11B142","15","40242","4","1","1","02",0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,1,2,2,1,2,2,2,,2,100,100,0,10,30,4,3,4,3,3,2,1,2,1,2,1,2,1,1,2,2,5,1,2,2,2,1,1,18121,"30","2","03","3"
"01","0916","11B142","15","40242","1","1","0","01",0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,2,2,2,2,2,,2,0,0,0,0,30,4,4,4,4,2,2,2,2,2,2,2,0,0,0,0,0,5,1,2,2,2,2,1,18032,"69","1","00",
"01","0916","12B145","15","40243","3","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,1,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,2,2,2,1,2,2,2,,2,150,200,100,0,40,4,4,4,4,2,2,2,2,2,2,1,1,1,1,1,1,5,1,1,1,1,2,1,13490,"66","1","02","3"
"01","0916","12B145","15","40243","4","1","0","04",0,0,0,0,1,2,2,2,2,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,2,2,2,,2,2,2,2,2,1,2,2,2,,2,2,1,2,2,2,2,2,2,,2,2,2,1,2,1,2,2,2,,2,250,100,0,20,40,3,2,4,3,3,2,2,2,1,2,1,1,1,1,1,2,5,1,2,2,2,2,1,26313,"35","1","07","5"
"01","0916","12B145","15","40243","1","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2,,2,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,1,2,2,1,2,2,2,,2,200,100,20,10,40,4,4,4,4,3,2,2,2,2,2,1,1,1,1,2,2,5,1,2,2,2,1,1,17085,"59","1","03","3"
"01","0916","12B145","15","40243","2","1","0","02",0,0,1,0,0,2,2,1,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,1,2,2,2,,2,0,0,0,0,30,4,4,3,4,3,2,2,2,2,2,1,2,1,2,2,2,5,1,2,2,2,1,1,26289,"53","2","02","6"
"01","0916","12B145","15","40247","2","1","0","03",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,2,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,1,1,1,2,,2,0,0,0,0,0,3,3,4,3,3,2,2,2,2,2,1,1,1,1,1,1,5,1,1,2,2,1,1,34376,"28","1","07","4"
"01","0916","12B145","15","40247","3","1","0","02",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,2,2,14706,"66","1","03","3"
"01","0916","12B145","15","40247","4","1","1","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,1,1,6875,"29","1","07","4"
"01","0916","12B145","15","40247","1","1","0","02",0,0,0,2,8,1,1,1,1,1,2,2,1,2,1,2,1,2,,2,2,2,2,2,2,1,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,1,1,1,1,2,,2,200,200,0,0,100,2,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,14778,"33","2","07","4"
"01","0916","13B145","15","40248","4","1","0","02",0,0,0,0,3,2,2,1,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,1,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,150,150,150,150,10,1,3,1,2,1,2,1,1,2,2,1,1,1,1,2,1,3,1,1,1,2,1,1,24852,"53","2","06","1"
"01","0916","13B145","15","40248","2","1","0","02",2,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,30,0,50,0,20,2,4,2,3,2,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,11800,"36","2","04","1"
"01","0916","13B145","15","40248","1","1","0","01",0,1,0,0,10,2,1,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,2,1,2,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,1,2,,2,100,200,200,100,20,2,2,1,2,1,1,1,1,2,2,1,2,2,2,2,2,5,1,1,1,2,1,1,26347,"45","1","04","3"
"01","0916","13B145","15","40248","3","1","0","01",0,0,0,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,1,1,2,2,2,,2,100,100,100,50,10,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,1,1,6376,"69","1","07","4"
"01","0916","12A156","15","40265","3","1","0","02",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,2,,2,2,2,2,2,1,1,2,2,,2,2,2,2,1,1,1,2,2,,2,2,2,2,2,2,1,1,2,,2,2,2,2,1,1,1,2,2,,2,0,0,0,0,50,1,1,2,3,2,1,1,1,1,2,1,2,2,2,2,2,3,1,2,2,2,1,1,21056,"42","2","06","2"
"01","0916","12A156","15","40265","4","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,2,3,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,1,2,2,2,2,2,22755,"68","1","04","3"
"01","0916","12A156","15","40265","1","1","0","01",0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,1,1,1,2,,2,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,3,3,3,1,3,2,2,2,2,2,1,1,1,1,1,1,2,2,0,0,0,0,0,22755,"73","1","02","6"
"01","0916","12A156","15","40265","2","1","0","01",0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,2,2,2,2,2,2,2,2,,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,4,2,0,0,0,0,0,22173,"47","2","02","6"
