cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8A,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8A,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8A,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8A,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8A,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9M,p9M_A,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
01,0518,12A173,09,40406,3,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,1,2,2, ,2,80,100,50,40,60,3,3,3,3,2,2,2,2,2,2,2,0,0,0,0,0,2, ,1,2,2,2,1,1,6157,63,2,04,3
01,0518,12A173,09,40406,2,1,1,03,0,0,0,0,0,1,1,2,1,1,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,1,2,2,2,1,2,2, ,2,150,100,0,40,50,3,3,4,3,2,2,2,2,2,2,1,1,1,2,2,2,2, ,1,2,2,2,1,1,28787,52,2,06,3
01,0518,12A173,09,40406,1,1,0,03,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,1,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,1,2,2, ,2,250,300,100,100,80,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2, ,1,2,2,2,1,1,20023,27,2,07,4
01,0518,11A173,09,40407,2,1,0,02,2,0,0,2,8,1,1,2,1,1,2,1,1,2,1,2,2,2, ,2,2,1,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,1,2,1,2,2,2, ,2,1,2,1,2,1,2,2,2, ,2,200,250,0,200,50,3,3,3,3,3,1,1,2,2,2,1,2,1,2,2,1,2, ,1,2,2,2,1,1,9461,40,2,02,6
01,0518,11A173,09,40407,1,1,0,03,5,0,0,4,16,1,1,1,1,1,2,1,1,2,2,2,1,2, ,2,2,1,2,1,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,2, ,2,350,450,250,350,50,3,3,3,3,2,1,1,1,1,2,1,2,1,1,2,1,3, ,1,1,1,1,1,1,15977,21,2,04,3
01,0518,11A173,09,40407,4,1,0,02,1,0,0,0,6,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,300,350,150,200,50,3,3,3,3,3,1,1,2,2,2,1,2,1,1,2,1,2, ,1,2,2,1,1,1,10878,26,2,04,3
01,0518,11A173,09,40411,4,1,0,01,0,0,0,0,3,1,1,1,1,1,2,1,1,2,1,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,1,2,2,1,2,2,2, ,2,0,0,0,0,50,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,13457,58,2,03,3
01,0518,11A173,09,40411,2,1,0,01,3,1,0,0,5,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,1,1,2,2,1,2,2,2, ,2,300,350,200,300,50,3,3,3,3,3,1,1,2,2,2,1,2,2,2,2,2,3, ,1,2,2,2,1,1,11476,58,1,04,3
01,0518,11A173,09,40411,1,1,0,01,0,0,0,0,0,2,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,0,0,0,0,45,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,7268,69,2,06,2
01,0518,11A173,09,40411,3,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,0,0,0,0,50,3,3,4,3,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,6728,60,2,03,3
01,0518,12A173,09,40412,2,1,1,01,0,1,1,0,3,1,1,1,2,1,2,1,1,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,2,2,2,2, ,2,200,300,100,0,50,3,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,1,17178,79,1,03,2
01,0518,12A173,09,40412,4,1,0,01,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,45,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,7378,59,2,02,6
01,0518,12A173,09,40413,3,1,0,01,0,0,0,0,16,1,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,0,250,0,0,60,4,3,4,4,2,1,1,2,2,2,1,2,1,1,2,1,2, ,1,2,2,2,1,1,16194,27,1,07,4
01,0518,12A173,09,40413,1,1,0,02,3,2,0,0,10,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,400,350,200,50,70,3,3,4,3,3,1,1,1,1,2,1,2,1,1,1,1,2, ,1,1,2,1,1,1,13157,35,2,07,4
01,0518,12B158,09,40463,4,1,0,01,1,0,0,1,5,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,400,1000,350,300,80,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,1,3, ,1,1,1,1,1,1,6786,56,1,07,5
01,0518,12B158,09,40463,1,1,1,02,1,0,0,1,20,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,800,1000,500,500,80,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,25875,26,2,07,6
01,0518,12B158,09,40463,2,1,1,02,1,0,0,1,6,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,1,2,2,1,1,2,2,2, ,2,500,600,200,100,90,2,3,3,3,2,2,2,2,2,1,1,2,1,2,2,1,1, ,1,1,1,1,1,1,17190,73,2,04,3
01,0518,12B158,09,40463,3,1,0,01,2,0,0,3,5,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,500,1200,200,200,100,2,2,3,3,1,1,1,2,2,2,1,1,1,1,2,1,4, ,1,1,1,1,1,1,9060,40,1,07,5
01,0518,11B158,09,40464,3,1,0,02,1,1,0,0,3,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,500,2500,250,250,100,2,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,3, ,1,1,1,1,1,1,12003,42,2,04,3
01,0518,11B158,09,40464,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,1,1,2,2,1,2,2,2, ,2,50,250,50,50,50,2,2,4,4,2,2,2,2,2,2,1,2,2,2,2,2,5,QUE SEAN GRATUITOS,1,1,1,1,1,1,5429,64,1,07,5
01,0518,11B158,09,40464,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,50,50,50,50,35,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,1,1,1,22698,45,1,07,4
01,0518,11B158,09,40466,3,1,0,01,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,0,0,0,0,40,4,3,4,4,3,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,1,27809,51,2,06,3
01,0518,11B158,09,40466,4,1,0,01,2,0,0,2,0,1,1,1,1,1,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,1,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,500,500,100,50,100,1,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,2, ,1,1,1,2,1,1,8837,51,1,03,3
01,0518,11B158,09,40466,2,1,0,02,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,300,200,0,0,60,3,3,4,3,3,2,2,2,2,2,1,1,1,1,2,2,4, ,1,2,2,2,1,1,14869,58,2,07,2
01,0518,11B158,09,40468,3,1,0,02,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,1,2,2,2,1,2,1,2, ,2,2,1,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,200,300,100,100,50,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,2,2,2,1,1,20710,29,2,04,4
01,0518,11B158,09,40468,2,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,1,2,2,1,2,2,2, ,2,50,200,50,50,35,3,1,3,2,1,2,1,2,2,2,1,1,1,2,1,1,2, ,1,1,2,2,1,1,13807,27,2,02,6
01,0518,11B158,09,40468,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,50,200,50,50,70,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,2,1,1,22708,49,1,03,2
01,0518,11B158,09,40468,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,200,250,100,50,50,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,2,2,2,1,1,14781,33,1,04,1
01,0518,12B158,09,40470,1,1,0,02,2,1,0,0,4,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,500,1000,200,200,100,2,1,3,2,2,1,1,2,2,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,23653,24,1,07,1
01,0518,12B158,09,40470,3,1,0,01,1,0,0,0,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,1,2,2,1,2,1,2, ,2,500,2000,300,200,200,2,2,3,2,2,1,1,1,2,1,1,1,1,1,1,1,5,TENER TIEMPO LIBRE,1,1,1,1,1,1,20507,33,1,07,4
01,0518,12B158,09,40470,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,2,2,2,2, ,2,1,1,2,2,1,2,2,2, ,2,50,500,50,50,50,2,2,3,3,2,2,2,2,2,2,1,1,2,2,1,1,2, ,1,2,2,2,1,1,19090,65,2,06,3
01,0518,11B158,09,40516,1,1,0,02,0,3,0,0,2,1,1,1,1,1,2,1,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,1,2,2,2,1,2,2, ,2,200,130,50,50,60,3,2,3,3,2,2,2,2,2,2,1,1,1,1,2,2,4, ,1,2,1,1,1,1,18207,43,2,03,3
01,0518,11B158,09,40516,4,1,0,02,0,0,0,0,3,1,1,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,150,150,50,40,70,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,1,1,1,1,24276,41,2,04,2
01,0518,11B158,09,40516,3,1,0,03,0,5,0,0,6,1,1,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,1,2,2, ,2,180,120,0,30,80,3,2,4,3,1,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,1,34890,32,2,07,3
01,0518,11B158,09,40516,2,1,0,01,0,0,0,0,2,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,1,2,2,1,2,2,2, ,2,200,250,30,30,60,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,1,1,1,22955,52,1,03,3
01,0518,13B158,09,40521,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,200,200,100,100,50,2,2,2,2,2,2,2,2,2,2,1,9,2,2,2,2,2, ,1,1,1,1,1,1,10268,71,1,07,4
01,0518,13B158,09,40521,3,1,0,01,0,0,0,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,2,2,1,2,1,2, ,2,300,1000,150,100,80,2,1,3,3,2,1,2,2,2,1,1,1,1,1,1,1,3, ,1,1,2,1,1,1,20470,28,1,08,2
01,0518,13B158,09,40521,2,1,1,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,1,2, ,2,200,300,100,100,100,2,2,3,2,2,2,2,2,2,2,1,1,2,1,2,1,2, ,1,1,2,1,2,1,10042,35,1,07,5
01,0518,13B158,09,40521,1,1,0,01,0,0,0,0,3,1,1,1,1,1,1,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,1,2,2,1,2,1,2, ,2,200,500,100,100,80,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,5,TENER TIEMPO PARA PODER ASISTIR,1,1,2,1,1,1,8315,43,2,07,4
01,0518,12A174,09,40553,4,1,0,01,0,2,0,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,1,2,2,1,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,1000,200,200,150,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,18699,37,1,07,5
01,0518,11A174,09,40554,1,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,1,2,2, ,2,100,100,40,40,50,3,3,4,3,3,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,1,16467,56,2,04,3
01,0518,11A174,09,40554,2,1,0,01,0,0,0,0,4,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,1,2, ,2,2,1,2,2,2,1,2,2, ,2,200,150,0,50,70,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2, ,1,2,2,1,1,1,8926,25,2,03,3
01,0518,11A174,09,40554,3,1,0,04,0,0,0,0,0,1,1,1,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,50,120,50,50,50,3,2,3,3,2,2,2,2,2,2,1,1,2,1,1,1,2, ,1,2,2,2,2,1,55102,20,1,04,1
01,0518,13A174,09,40555,3,1,0,01,0,0,0,0,2,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,1,2,2,2,1,2,2, ,2,200,100,50,50,40,2,3,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2, ,1,2,2,2,1,1,15826,55,2,04,3
01,0518,13A174,09,40555,4,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,300,200,50,40,20,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,1, ,1,2,2,2,1,1,7913,59,2,03,3
01,0518,13A174,09,40555,2,1,0,01,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,20,4,4,4,4,3,2,2,2,2,2,2,0,0,0,0,0,1, ,1,2,2,2,1,1,8548,78,2,00, 
01,0518,13A174,09,40555,1,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,200,100,0,0,35,3,3,4,3,3,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,2,2,1,39565,62,2,07,3
01,0518,11A174,09,40562,1,1,0,01,2,4,2,0,8,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,2,2, ,2,300,200,100,0,50,3,3,3,4,3,2,2,2,2,2,1,2,2,1,2,1,2, ,1,2,2,2,1,1,40867,46,1,03,3
01,0518,11A174,09,40562,2,1,0,02,0,2,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,2,2,2, ,2,0,250,100,0,50,4,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,25931,44,2,02,6
01,0518,11A174,09,40562,3,1,0,02,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,2,2,2, ,2,0,0,0,0,45,3,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,13753,62,2,02,6
01,0518,11A174,09,40562,4,1,0,02,0,3,2,0,3,1,1,1,2,1,2,2,2,2,2,2,2,2, ,1,2,2,1,1,2,2,2,2, ,2,2,1,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,0,200,150,0,50,4,3,3,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,22284,66,2,03,3
01,0518,11A174,09,40605,4,1,0,03,0,0,0,0,3,1,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,1,1,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,1,2, ,2,100,150,0,20,70,3,3,3,3,2,2,2,2,2,2,1,1,1,1,2,1,2, ,1,1,2,2,1,1,29573,19,1,04,3
01,0518,11A174,09,40605,3,1,0,03,2,0,1,5,6,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,300,500,400,100,80,2,2,3,2,2,1,1,1,2,1,1,1,1,1,2,1,3, ,1,1,1,1,1,1,29573,18,1,04,2
01,0518,11A174,09,40605,2,1,0,02,2,0,0,1,3,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,200,200,200,200,150,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,3, ,1,1,1,2,1,1,15634,19,2,03,3
01,0518,11A174,09,40605,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,1,2, ,2,100,200,150,0,70,3,2,3,2,2,1,1,9,2,2,1,2,1,1,2,1,3, ,1,1,2,1,1,1,26262,49,1,04,3
01,0518,12A174,09,40606,4,1,0,01,1,1,1,0,12,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,300,4000,200,200,100,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1, ,1,1,1,2,1,1,7486,65,1,04,3
01,0518,12A174,09,40606,3,1,0,01,0,2,0,1,10,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,300,1500,400,150,100,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,15285,47,1,07,5
01,0518,12A174,09,40606,2,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,150,100,50,50,50,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2, ,1,1,2,2,1,1,7486,65,1,07,4
01,0518,12A174,09,40606,1,1,0,01,0,1,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,50,50,50,50,10,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4, ,1,1,1,1,1,1,6430,56,2,07,4
01,0518,12A174,09,40607,3,1,0,03,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,150,200,50,50,100,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,1,2, ,1,2,2,2,2,2,29142,18,1,03,3
01,0518,12A174,09,40607,4,1,0,02,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,100,100,50,50,100,2,2,2,3,2,2,2,2,2,2,1,1,2,2,1,1,3, ,1,1,2,2,1,1,13574,47,2,07,4
01,0518,12A174,09,40607,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,100,100,50,50,50,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,2,1,23519,78,2,02,2
01,0518,12A174,09,40607,1,1,0,03,0,0,0,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,250,300,100,0,50,3,1,2,4,2,2,2,2,2,2,1,1,2,1,2,1,2, ,1,2,2,2,1,1,33687,34,1,07,4
