cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8a,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8a,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8a,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8a,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8a,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9m,p9m_a,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
01,0517,12A152,09,40228,4,1,0,01,3,2,0,0,5,1,1,1,1,1,2,1,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,1000,300,300,200,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,3, ,1,1,1,1,1,1,9289,30,2,07,5
01,0517,12A152,09,40228,3,1,0,03,1,1,0,0,4,1,1,1,1,1,2,2,1,2,1,2,1,2, ,2,1,2,2,1,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,1,2,2,1,2,1,2, ,2,300,500,200,100,100,2,1,2,3,1,2,2,2,2,2,1,1,1,1,1,1,3, ,1,1,2,1,1,1,29355,24,2,07,4
01,0517,12A152,09,40228,2,1,0,02,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,1,2,1,2, ,2,100,200,100,100,80,1,1,3,3,2,2,2,2,2,2,1,1,1,1,2,1,3, ,1,1,2,2,1,1,36465,35,1,07,5
01,0517,12A152,09,40228,1,1,0,06,0,0,0,0,0,1,1,1,1,1,2,2,1,1,2,2,2,2, ,2,1,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,2,2, ,2,50,100,50,50,70,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,2,46448,25,2,04,3
01,0517,11A152,09,40234,1,1,0,01,2,1,0,3,2,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,100,100,100,100,50,1,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,5160,57,2,06,3
01,0517,11A152,09,40234,4,1,0,05,0,0,0,0,4,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,1,2,2,1,2,1,2, ,2,50,100,50,50,100,3,2,4,3,2,2,1,1,1,2,1,1,1,1,1,1,2, ,1,1,2,2,1,1,37026,21,2,03,3
01,0517,11A152,09,40234,2,1,0,02,0,0,0,0,3,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,2,1,1,1,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,2,1,1,1,1,2,1,2, ,2,200,100,200,50,50,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,1,2, ,1,1,2,2,1,1,14060,34,2,07,5
01,0517,11A152,09,40234,3,1,0,01,0,0,0,0,2,1,1,1,1,1,2,1,2,2,1,2,2,2, ,2,2,1,1,1,1,2,1,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,2,1,2,1,1,2,1,2, ,2,100,150,100,50,100,3,1,2,3,1,2,2,1,1,2,1,1,1,1,1,1,2, ,1,1,2,2,1,1,20696,43,1,04,3
01,0517,11A155,09,40240,1,1,0,01,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,1, ,1,2,2,2,1,1,38734,84,1,00, 
01,0517,11A155,09,40240,2,1,0,02,2,3,0,2,12,1,1,1,1,1,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,1,1,2, ,2,300,100,100,50,70,2,3,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,1,1,1,1,13984,45,2,07,3
01,0517,11A155,09,40240,3,1,0,02,0,2,0,0,3,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,1,2, ,2,2,1,2,2,2,1,2,2, ,2,150,140,50,80,60,3,2,3,3,2,2,2,2,2,2,1,1,1,1,2,2,4, ,1,2,2,1,1,1,18353,33,2,04,1
01,0517,11A155,09,40240,4,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,150,80,0,40,30,3,3,4,3,3,2,2,2,2,2,1,1,1,2,2,2,4, ,1,2,2,2,1,1,13471,61,2,03,3
01,0517,13A155,09,40243,4,1,0,04,3,2,1,4,10,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,500,200,350,65,2,2,3,2,1,1,1,1,2,2,1,2,1,1,2,1,2, ,1,1,1,1,1,1,47238,20,2,04,1
01,0517,13A155,09,40243,3,1,0,01,2,0,0,2,7,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,300,99999,99999,200,60,3,3,3,3,2,1,1,1,1,2,1,2,1,1,2,1,2, ,1,1,2,1,1,1,17604,36,1,07,5
01,0517,13A155,09,40243,2,1,0,03,3,5,0,2,12,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,600,250,350,65,2,2,3,3,2,1,1,1,1,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,30411,34,1,07,5
01,0517,13A155,09,40243,1,1,0,03,0,0,0,0,6,1,1,2,1,1,2,1,2,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,250,300,99999,200,35,3,3,4,3,2,2,2,2,2,2,1,2,1,1,2,1,2, ,1,2,2,2,1,1,20502,47,2,04,3
01,0517,11B157,09,40266,4,1,0,02,1,0,0,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,1,1,2,2,1,2,1,2, ,2,200,200,100,100,100,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,4, ,1,1,2,2,1,1,14996,33,2,03,3
01,0517,11B157,09,40266,3,1,0,02,1,1,0,0,3,1,1,1,1,1,2,2,2,1,1,2,1,2, ,2,2,1,2,1,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,2,2,1,2,1,2, ,2,200,250,150,150,100,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2, ,1,1,2,2,1,1,32795,35,2,04,3
01,0517,11B157,09,40266,2,1,0,01,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,1,1,1,2,2, ,2,1,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,1,2, ,2,50,200,150,100,50,2,2,3,2,1,9,1,2,2,1,1,1,1,1,2,1,5,TENER TIEMPO PARA PODER ASISTIR,1,1,2,2,1,1,7498,32,2,04,3
01,0517,11B157,09,40266,1,1,0,02,1,0,0,0,2,1,1,1,1,1,1,1,2,2,1,2,2,2, ,2,2,1,2,1,1,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,1,2,1,2,2,2,2,2, ,2,1,1,2,2,1,2,1,2, ,2,300,300,250,150,150,1,1,2,2,1,1,1,1,2,1,1,1,2,1,2,1,3, ,1,1,2,1,1,1,22852,50,2,03,3
01,0517,12B157,09,40267,4,1,0,01,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,9,2,1,2,1,2,2,1,5,NO LE INTERESA NADA DE ESTO,2,0,0,0,0,0,5574,55,2,06,3
01,0517,12B157,09,40267,3,1,0,02,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,1,1,2,2,2, ,2,0,0,0,0,100,4,4,4,4,2,2,2,9,9,1,1,2,1,1,9,2,2, ,1,2,2,2,1,1,23147,54,2,04,3
01,0517,12B157,09,40267,1,1,0,02,0,0,0,0,3,2,1,2,1,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,0,100,0,30,80,4,2,4,3,2,2,2,2,2,2,1,2,1,1,2,1,4, ,1,1,2,2,1,1,14906,38,1,04,3
01,0517,12B157,09,40267,2,1,0,02,0,0,0,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2, ,2,1,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,1,2,2,1,2, ,2,1,2,1,1,1,2,1,2, ,2,50,80,0,30,120,3,3,4,2,2,1,2,2,9,1,1,1,1,1,2,1,2, ,1,1,2,2,1,1,15190,33,2,08,2
01,0517,11B157,09,40269,1,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,1,2,2, ,2,100,100,0,0,20,3,3,3,4,3,2,2,2,2,2,1,1,1,1,2,2,4, ,1,2,2,1,1,1,24563,50,2,02,6
01,0517,11B157,09,40269,4,1,0,03,3,2,0,4,11,1,1,1,1,1,1,2,2,2,2,1,1,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,2,2,2,1,1,2, ,2,2,2,1,2,2,1,1,2, ,2,200,150,70,80,60,2,2,3,2,1,1,1,1,2,2,1,1,1,1,2,2,4, ,1,1,2,1,1,1,25468,23,2,07,3
01,0517,11B157,09,40269,3,1,0,02,0,0,0,0,0,1,1,2,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,1,2,2,2,1,2,2, ,2,200,150,0,70,50,3,3,4,3,3,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,1,36843,50,2,03,3
01,0517,11B157,09,40269,2,1,0,02,0,4,0,2,8,1,1,1,1,1,2,2,2,2,2,1,1,2, ,2,2,2,1,2,2,1,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,1,2,2,1,1,2,2, ,2,300,130,70,80,60,3,2,3,2,2,1,2,1,2,2,1,1,1,1,2,2,2, ,1,2,1,1,1,1,14101,35,2,06,3
01,0517,11B157,09,40270,4,1,0,01,1,0,0,0,8,1,1,1,1,1,2,1,2,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,2,1,1,2,2,2,2,2, ,2,2,2,2,1,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,400,450,150,350,60,3,3,4,3,2,2,2,2,2,2,1,2,1,1,2,1,2, ,1,1,2,2,1,1,14108,35,1,04,1
01,0517,11B157,09,40270,1,1,0,02,1,0,0,0,4,1,1,2,1,1,2,1,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,1,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,200,200,99999,250,35,3,3,4,3,3,2,2,2,2,2,1,2,2,1,2,1,2, ,1,2,2,2,1,1,10954,46,2,03,3
01,0517,11B157,09,40270,2,1,0,01,0,0,2,3,8,1,1,1,1,1,2,1,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,300,350,200,350,65,3,3,3,3,2,2,1,2,2,2,1,2,2,1,2,1,2, ,1,2,2,2,1,1,21162,38,1,02,6
01,0517,11B157,09,40270,3,1,0,02,5,4,4,6,10,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,500,600,300,500,60,2,2,3,2,2,1,1,1,1,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,23061,50,1,08,1
01,0517,12B157,09,40272,4,1,0,02,5,0,0,10,30,1,1,1,1,1,1,2,2,1,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,1,2,2,2,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,150,500,0,150,80,1,2,3,1,1,1,1,1,9,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,27120,49,2,07,5
01,0517,12B157,09,40272,3,1,0,01,0,0,0,0,15,1,1,1,1,1,1,2,2,1,1,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,1,1,2,1,2, ,2,80,800,0,60,40,2,2,4,2,2,1,1,1,9,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,23911,61,1,09,2
01,0517,12B157,09,40272,2,1,0,02,0,0,0,0,1,1,1,2,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,1,2,2,2,2, ,2,1,2,1,1,2,2,2,2, ,2,55,300,0,70,35,2,2,3,2,2,2,1,1,2,1,1,2,1,1,2,1,4, ,1,1,2,1,1,1,17796,30,2,06,3
01,0517,12B157,09,40272,1,1,0,02,2,0,0,5,6,1,1,1,1,1,1,2,1,1,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,1,1,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,120,200,0,120,80,2,2,4,2,2,1,1,1,2,1,1,1,1,1,1,1,3, ,1,1,1,1,1,1,15568,36,2,07,4
01,0517,11B157,09,40273,3,1,0,01,0,2,0,1,3,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,150,200,80,50,70,3,2,3,2,2,2,1,1,2,2,1,2,1,1,2,1,2, ,1,1,2,1,1,1,9915,32,1,04,3
01,0517,11B157,09,40273,2,1,0,02,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,100,200,0,0,70,3,3,3,2,2,2,2,2,2,2,1,1,1,1,2,1,2, ,1,1,2,1,1,1,23024,37,2,06,3
01,0517,11B157,09,40273,1,1,0,01,0,0,0,0,0,2,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,2,2, ,2,100,200,0,40,50,3,3,3,3,3,2,2,2,2,2,1,2,1,1,2,2,2, ,1,2,2,2,1,1,28146,54,1,02,6
01,0517,11B157,09,40273,4,1,0,02,2,0,0,3,4,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,300,800,100,50,80,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,3, ,1,1,2,1,1,1,23676,18,1,04,2
01,0517,12B157,09,40275,2,1,0,02,1,0,0,0,4,1,1,1,1,1,2,2,2,1,1,1,2,2, ,2,1,2,2,2,1,2,1,2, ,2,2,2,1,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,1,2,1,1,2,2,2, ,2,200,300,150,100,200,2,2,2,3,2,2,2,2,2,2,1,1,1,2,2,1,2, ,1,1,2,2,1,2,21650,36,2,04,2
01,0517,12B157,09,40275,3,1,0,02,0,0,0,0,2,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,2,1,2,2,1,1,2,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,1,2,2, ,2,2,1,2,2,1,2,1,2, ,2,100,200,150,100,80,3,2,2,2,2,1,1,2,2,2,1,9,2,9,2,2,5,QUE LE DESPIERTE MUCHO INTERES DE VERLO,1,2,2,2,1,1,25142,53,2,02,6
01,0517,12B157,09,40275,4,1,0,02,1,1,0,0,3,1,1,1,1,1,1,2,2,2,1,2,1,2, ,2,1,1,2,1,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,1,2,2,1,2,1,2, ,2,250,250,150,100,100,2,2,3,2,2,1,1,1,2,1,1,1,1,1,2,1,2, ,1,1,2,1,1,1,37294,25,1,07,4
01,0517,12B157,09,40275,1,1,0,01,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,2,2, ,2,50,100,100,100,100,2,2,3,2,2,2,2,2,2,2,1,2,2,9,2,2,3, ,1,1,2,2,1,2,12571,51,2,03,3
01,0517,13B157,09,40323,4,1,0,01,0,0,0,0,2,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,1,2,1,2,2,2,2, ,2,50,100,100,0,50,3,4,3,4,3,2,2,2,2,2,1,2,2,2,2,1,3, ,1,2,2,2,1,1,17560,57,1,03,3
01,0517,13B157,09,40323,3,1,0,03,0,0,0,0,3,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,1,2,2,1,1,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,2,2,1,1,2,1,2, ,2,400,500,300,100,50,2,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,2, ,1,2,2,2,1,1,38477,41,1,04,3
01,0517,13B157,09,40323,2,1,0,01,0,1,1,0,3,1,1,1,1,1,2,2,1,2,1,1,1,2, ,2,1,2,1,2,1,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,1,2,2,2,2,1,2, ,2,1,1,2,1,1,2,1,2, ,2,500,1000,300,300,50,2,1,2,3,2,1,1,1,1,1,1,1,1,1,1,1,4, ,1,1,2,2,1,1,8575,36,2,04,3
01,0517,13B157,09,40323,1,1,0,01,0,0,3,0,0,1,1,1,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,100,100,0,0,50,1,3,4,4,3,1,2,1,2,1,1,1,1,1,1,1,2, ,1,2,2,2,2,1,28780,60,2,03,3
01,0517,11A153,09,40327,1,1,1,03,0,0,0,0,0,1,1,1,2,1,2,2,2,2,1,2,2,2, ,2,1,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,50,200,50,0,80,3,2,3,4,2,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,2,31264,20,1,03,3
01,0517,11A153,09,40327,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,0,0,0,0,30,3,3,3,3,3,1,2,1,2,2,1,1,1,1,2,2,2, ,1,2,2,1,1,1,26344,71,2,02,6
01,0517,11A153,09,40327,3,1,1,01,0,0,0,0,4,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,1,1,2, ,2,200,150,50,50,35,3,3,3,2,2,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,1,1,1,11368,42,1,07,3
01,0517,11A153,09,40327,4,1,0,01,0,0,0,0,2,1,1,1,1,1,2,2,2,1,1,2,2,2, ,2,1,2,1,2,1,1,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,1,1,2,2,1,1,1,2, ,2,100,200,100,100,200,2,1,3,3,1,1,1,2,2,2,1,1,1,1,1,1,4, ,1,1,2,2,1,1,6547,27,1,02,3
01,0517,12A153,09,40374,2,1,0,01,0,0,0,0,0,1,1,2,1,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,1,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,150,150,150,50,30,2,2,3,2,3,1,1,9,9,9,1,1,1,1,1,1,4, ,1,1,2,1,1,1,15632,84,2,07,4
01,0517,12A153,09,40374,4,1,0,02,1,0,0,1,5,1,1,1,1,1,1,2,1,1,1,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,1,2,1,1,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,200,0,200,50,50,2,4,2,2,2,1,2,1,9,1,1,2,1,2,2,1,4, ,1,1,2,1,1,1,31533,55,2,04,3
01,0517,12A153,09,40374,1,1,0,02,0,0,0,0,4,1,2,1,1,1,2,2,1,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,1,2,2,2, ,2,1,2,1,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,100,50,50,50,50,2,3,3,2,2,1,1,1,9,1,1,1,1,1,2,1,3, ,1,1,2,1,1,1,22549,41,2,07,4
01,0517,11A153,09,40375,2,1,0,02,0,0,0,0,0,1,1,1,2,1,2,2,1,2,2,2,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,50,50,50,0,50,3,2,3,4,2,2,2,2,2,2,1,2,2,2,2,2,1, ,2,0,0,0,0,0,12120,30,2,03,3
01,0517,11A153,09,40375,4,1,0,01,0,0,0,0,0,1,1,1,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,0,0,0,0,50,4,3,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,5428,59,1,03,3
01,0517,11A153,09,40375,1,1,0,03,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,1,1,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,1,1,2,2,2, ,2,200,200,100,100,80,2,2,3,3,2,2,2,2,2,2,1,1,2,2,2,1,5,"EL ARTISTA QUE ACTUE,QUE EXPONGA",1,1,2,2,1,1,17841,43,1,02,3
01,0517,11A153,09,40375,3,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,3,2,2,2,2,2,2,0,0,0,0,0,1, ,1,2,2,2,1,2,5512,93,2,02,1
01,0517,11A153,09,40377,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,2,1,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,1,2,2,2,1,2,2, ,2,100,80,0,40,40,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,6785,62,1,02,1
01,0517,11A153,09,40377,2,1,0,01,0,5,2,0,8,1,1,1,1,1,2,1,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,1,2,2,2,1,2,2, ,2,200,130,0,50,45,2,2,3,3,2,2,2,2,2,2,1,1,1,1,1,1,4, ,1,1,2,1,1,1,14866,40,1,04,3
01,0517,11A153,09,40377,3,1,0,02,0,2,2,0,0,1,1,1,1,1,2,1,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,1,2,2,2,1,2,2, ,2,150,120,40,50,30,3,2,3,3,2,2,2,2,2,2,1,1,1,1,1,2,2, ,1,2,2,1,1,1,13252,43,2,07,4
01,0517,11A153,09,40377,4,1,1,02,0,4,2,0,3,1,1,1,2,1,2,1,2,2,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,1,2,2, ,2,130,120,45,0,30,3,2,3,3,2,2,2,2,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,1,14866,41,1,03,3
