upm,viv_sel,hogar,n_ren,pmvi_1,pmvi_2,pmvi_3,pm1_1,pm1_2,pm1_3,pm1_4,pm1_5_1,pm1_5_2,pm1_5_3,pm1_5_4,pm1_6_1,pm1_6_2,pm1_6_3,pm1_6_4,pm1_6_5,pm1_6_6,pm1_6_7,pm1_6_8,pm1_6_9,pm8_1_1,pm8_1_2,pm8_1_3,pm8_1_4,pm8_1_5,pm8_1_6,pm8_1_7,pm8_2,pm8_3,pm8_4_1,pm8_5_1_1,pm8_5_1_4,pm8_5_1_5,pm8_5_1_6,pm8_4_2,pm8_5_2_1,pm8_5_2_4,pm8_5_2_5,pm8_5_2_6,pm8_4_3,pm8_5_3_1,pm8_5_3_4,pm8_5_3_5,pm8_5_3_6,pm8_4_4,pm8_5_4_1,pm8_5_4_4,pm8_5_4_5,pm8_5_4_6,pm8_4_5,pm8_5_5_1,pm8_5_5_4,pm8_5_5_5,pm8_5_5_6,pm8_6_01,pm8_6_02,pm8_6_03,pm8_6_04,pm8_6_05,pm8_6_06,pm8_6_07,pm8_6_08,pm8_6_09,pm8_6_10,pm8_7_1,pm8_7_2,pm8_7_3,pm8_7_4,pm8_7_5,pm8_7_6,pm8_7_7,pm8_7_8,factor_per,upm_dis,est_dis,tloc,estrato,ent,sexo,edad
762437,13,1,1,,,,2,4,5,1,1,2,2,1,0,0,0,0,0,1,0,0,0,2,3,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1458,1184,84,4,1,7,1,23
762437,13,1,2,,,,3,6,7,1,2,2,1,2,0,1,0,0,0,1,0,0,0,1,3,2,2,3,3,3,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1458,1184,84,4,1,7,2,22
762437,14,1,1,,,,1,8,7,1,2,2,1,2,0,0,0,0,0,1,0,0,0,2,2,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3154,1184,84,4,1,7,1,65
762437,14,1,2,,,,1,1,5,1,2,2,1,2,0,0,0,0,0,1,0,0,0,2,3,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3154,1184,84,4,1,7,2,60
762437,14,1,3,,,,1,2,3,1,1,2,2,2,0,0,0,1,0,0,0,0,0,2,2,2,3,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3154,1184,84,4,1,7,2,35
762437,14,1,4,,,,1,5,6,1,1,2,1,2,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3154,1184,84,4,1,7,1,20
762437,15,1,1,,,,1,2,7,1,2,2,2,2,0,0,0,0,0,1,0,0,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1458,1184,84,4,1,7,1,25
762437,15,1,2,,,,1,2,5,1,2,2,1,2,0,0,0,0,0,1,0,0,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,1458,1184,84,4,1,7,2,22
762437,16,1,1,,,,3,6,6,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,2,,2,3,1,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3154,1184,84,4,1,7,1,66
762437,16,1,2,,,,3,1,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,3154,1184,84,4,1,7,2,56
762437,16,1,3,,,,3,5,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,3,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,1,2,2,2,1,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3154,1184,84,4,1,7,2,23
762437,16,1,4,,,,3,5,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,3,2,2,2,2,3,1,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,3154,1184,84,4,1,7,2,21
762437,16,1,5,,,,3,6,5,2,2,2,2,2,0,0,0,0,0,0,0,1,0,1,3,2,2,2,3,3,1,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,3154,1184,84,4,1,7,2,19
762437,16,1,6,,,,3,5,3,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3154,1184,84,4,1,7,2,14
762437,16,1,7,,,,3,6,2,2,1,1,1,1,0,0,0,0,0,0,0,1,0,2,3,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3154,1184,84,4,1,7,1,16
762437,16,1,8,,,,3,4,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,3,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3154,1184,84,4,1,7,1,15
762437,16,1,9,,,,1,6,6,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,3,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3154,1184,84,4,1,7,1,12
762437,17,1,1,,,,3,1,2,1,1,2,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,,1,2,1,,2,,,,,2,,,,,1,2,2,,1,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1458,1184,84,4,1,7,1,41
762437,17,1,2,,,,3,6,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,1,,2,2,1,,2,,,,,1,2,2,1,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1458,1184,84,4,1,7,2,39
762437,17,1,3,,,,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1458,1184,84,4,1,7,2,61
762437,18,1,1,,,,2,2,7,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,,1,1,5,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1458,1184,84,4,1,7,1,55
762437,18,1,2,,,,1,2,6,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2,3,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,1458,1184,84,4,1,7,2,48
762437,19,1,1,,,,4,4,2,1,1,2,1,2,0,0,0,0,1,0,0,0,0,1,1,2,1,,2,1,5,3,1,1,2,,2,1,1,2,,2,1,1,2,,2,2,,,,,2,,,,,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1458,1184,84,4,1,7,1,49
762437,20,1,1,,,,3,1,2,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,3,2,1458,1184,84,4,1,7,1,40
762437,20,1,2,,,,2,1,5,1,2,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1458,1184,84,4,1,7,2,33
762466,1,1,1,,,,1,6,1,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,1,2,,2,1,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4679,1185,84,4,1,7,1,37
762466,1,1,2,,,,2,2,5,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,4679,1185,84,4,1,7,2,31
762466,1,1,3,,,,1,6,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,1,14
762466,1,1,4,,,,4,2,7,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4679,1185,84,4,1,7,1,13
762466,2,1,1,,,,4,4,7,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,47
762466,2,1,2,,,,2,6,5,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,45
762466,2,1,3,,,,4,2,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,904,1185,84,4,1,7,1,23
762466,2,1,4,,,,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,904,1185,84,4,1,7,1,21
762466,2,1,5,,,,1,1,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,904,1185,84,4,1,7,2,13
762466,2,1,6,,,,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,18
762466,3,1,1,,,,1,4,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,80
762466,4,1,1,,,,3,3,2,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,31
762466,4,1,2,,,,4,6,4,9,1,1,2,1,0,0,0,0,0,0,0,1,0,1,2,2,2,2,1,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,904,1185,84,4,1,7,2,28
762466,5,1,1,,,,3,2,6,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,1,32
762466,5,1,2,,,,2,2,6,9,9,2,9,9,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,1,9,2,1,2,1,1,1,1,2,2,,,,,2,,,,,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,4679,1185,84,4,1,7,2,21
762466,6,1,1,,,,1,2,7,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,38
762466,6,1,2,,,,1,2,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,36
762466,6,1,3,,,,3,2,2,1,1,1,1,1,0,0,0,1,0,0,0,0,0,2,2,2,1,1,2,3,5,1,2,,,,,1,1,2,2,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,20
762466,6,1,5,,,,4,2,6,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,,,5,3,2,,,,,1,1,2,2,2,1,1,2,2,2,2,,,,,2,,,,,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,904,1185,84,4,1,7,2,13
762466,7,1,1,,,,2,4,6,9,1,2,1,2,1,0,0,1,0,0,0,0,0,2,2,2,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,1792,1185,84,4,1,7,1,86
762466,7,1,2,,,,2,4,7,9,2,2,1,1,0,0,0,0,0,0,0,1,0,2,3,3,2,,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,1792,1185,84,4,1,7,2,75
762466,8,1,1,,,,3,4,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1792,1185,84,4,1,7,1,60
762466,8,1,2,,,,9,6,6,9,2,2,1,2,1,0,0,0,0,0,0,0,0,3,2,3,3,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,1792,1185,84,4,1,7,2,73
762466,8,1,3,,,,2,7,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,1,16
762466,8,1,4,,,,3,3,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,1,14
762466,9,1,1,,,,9,3,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0,2,2,3,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,1792,1185,84,4,1,7,2,55
762466,9,1,2,,,,4,2,5,1,2,2,1,1,0,1,1,0,0,0,0,0,0,2,3,2,2,2,3,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1792,1185,84,4,1,7,1,20
762466,9,1,3,,,,9,2,2,9,1,2,2,9,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,1,37
762466,10,1,1,,,,2,1,6,2,2,2,9,1,1,0,0,0,0,0,0,0,0,2,3,2,2,,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,2,1792,1185,84,4,1,7,2,61
762466,10,1,2,,,,1,2,5,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,30
762466,10,1,3,,,,1,6,2,1,1,2,2,2,0,0,0,0,0,0,0,1,0,3,3,2,1,2,2,2,5,3,2,,,,,1,1,2,2,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,25
762466,11,1,1,,,,3,2,6,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,32
762466,11,1,2,,,,1,2,2,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,8,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,25
762466,12,1,1,,,,1,1,2,1,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,2,1,,2,2,1,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,3,3,1792,1185,84,4,1,7,1,67
762466,12,1,2,,,,1,2,5,1,1,2,2,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,1,1,2,2,2,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,67
762466,13,1,1,,,,3,6,2,1,1,2,2,1,0,0,0,0,0,0,0,1,0,2,2,1,2,,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,39
762466,13,1,2,,,,1,2,3,1,1,2,2,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,41
762466,13,1,3,,,,3,6,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,20
762466,13,1,4,,,,3,6,6,1,1,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,3,3,904,1185,84,4,1,7,2,18
762466,13,1,5,,,,1,2,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,16
762466,13,1,6,,,,1,4,6,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,14
762466,13,1,7,,,,1,6,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,12
762466,14,1,1,,,,1,4,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,67
762466,15,1,1,,,,1,1,6,1,1,2,1,1,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,27
762466,15,1,2,,,,1,4,6,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,26
762466,16,1,1,,,,3,4,6,1,1,1,2,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,1,24
762466,17,1,1,,,,1,1,7,1,2,2,2,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,1,35
762466,17,1,2,,,,1,4,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,26
762466,17,1,5,,,,3,6,6,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1792,1185,84,4,1,7,2,31
762466,18,1,1,,,,1,2,6,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,23
762466,18,1,2,,,,1,4,7,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,24
762466,19,1,1,,,,3,4,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,4679,1185,84,4,1,7,1,46
762466,19,1,2,,,,3,6,2,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,2,45
762466,19,1,3,,,,1,6,6,2,1,2,9,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,2,25
762466,19,1,4,,,,4,7,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,1,23
762466,19,1,5,,,,4,3,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,2,2,2,2,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,1,20
762466,19,1,6,,,,3,6,6,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,5,1,2,,,,,2,,,,,2,,,,,1,1,2,1,2,2,,,,,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,2,18
762466,19,1,7,,,,3,7,2,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4679,1185,84,4,1,7,2,15
762466,19,1,8,,,,1,2,1,1,2,2,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,2,3,3,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,4679,1185,84,4,1,7,2,20
762466,19,1,9,,,,3,1,2,9,1,1,1,2,0,0,0,0,0,0,0,1,0,1,2,2,2,2,2,2,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,4679,1185,84,4,1,7,2,24
762466,20,1,1,,,,4,2,6,1,1,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,43
762466,20,1,2,,,,9,6,2,1,1,2,2,9,0,0,0,0,0,0,0,1,0,2,2,2,2,,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,904,1185,84,4,1,7,2,41
762466,20,1,3,,,,2,2,5,1,2,2,1,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,2,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,904,1185,84,4,1,7,1,19
762466,20,1,4,,,,3,6,5,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,2,2,1,2,,,5,3,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,904,1185,84,4,1,7,1,17
762466,20,1,5,,,,3,1,1,1,2,2,2,2,0,0,0,0,0,0,0,1,0,2,2,2,2,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,904,1185,84,4,1,7,2,14
762466,20,1,6,,,,4,4,1,1,2,2,2,2,0,0,0,0,0,0,0,1,0,1,2,2,2,2,,,5,1,2,,,,,2,,,,,2,,,,,2,,,,,2,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,904,1185,84,4,1,7,2,12
